"ind_date_anchor","ind_obs_note","ind_place","ind_num_Death: Overdose Death","ind_num_Death: Illicit Opioid Overdose","ind_num_CSRS: Patients Receiving Buprenorphine","ind_num_CSRS: Patients Receiving Opioids","ind_num_DMH: Treatment Services","ind_num_DSS: Foster Care due to Parental SU","ind_num_ED Visits: Overdose ED Visit","ind_denom_Death: Overdose Death","ind_denom_Death: Illicit Opioid Overdose","ind_denom_CSRS: Patients Receiving Buprenorphine","ind_denom_CSRS: Patients Receiving Opioids","ind_denom_DMH: Treatment Services","ind_denom_DSS: Foster Care due to Parental SU","ind_denom_ED Visits: Overdose ED Visit","ind_rate_Death: Overdose Death","ind_rate_Death: Illicit Opioid Overdose","ind_rate_CSRS: Patients Receiving Buprenorphine","ind_rate_CSRS: Patients Receiving Opioids","ind_rate_DMH: Treatment Services","ind_rate_DSS: Foster Care due to Parental SU","ind_rate_ED Visits: Overdose ED Visit"
"2017",NA,"Alexander",6,3,401,8375,243,74,34,37143,6,37143,37143,37143,94,37143,16.2,50,1.079611232,22.5479902,654.228252968,78.723404255,91.5
"2017",NA,"Alleghany",3,1,57,2552,33,5,7,10988,3,10988,10988,10988,40,10988,27.3,33.333333333,0.518747725,23.225336731,300.327630142,12.5,63.7
"2017",NA,"Anson",3,1,52,5978,37,11,25,24829,3,24829,24829,24829,23,24829,12.1,33.333333333,0.209432518,24.076684522,149.019291957,47.826086957,100.7
"2017",NA,"Ashe",4,1,235,6093,114,36,16,26787,4,26787,26787,26787,71,26787,14.9,25,0.877291223,22.746108187,425.579572181,50.704225352,59.7
"2017",NA,"Avery",1,1,175,4213,82,22,9,17517,1,17517,17517,17517,36,17517,5.7,100,0.999029514,24.050921962,468.116686647,61.111111111,51.4
"2017",NA,"Beaufort",20,14,415,11550,334,49,81,47033,20,47033,47033,47033,154,47033,42.5,70,0.882359195,24.557225778,710.139689154,31.818181818,172.2
"2017",NA,"Bertie",4,2,82,4868,48,5,10,19263,4,19263,19263,19263,13,19263,20.8,50,0.425686549,25.271245393,249.182370347,38.461538462,51.9
"2017",NA,"Bladen",7,1,206,8205,117,22,39,33443,7,33443,33443,33443,62,33443,20.9,14.285714286,0.615973447,24.534282212,349.848996801,35.483870968,116.6
"2017",NA,"Brunswick",51,29,1250,32030,688,137,142,130859,51,130859,130859,130859,210,130859,39,56.862745098,0.955226618,24.476726859,525.756730527,65.238095238,108.5
"2017",NA,"Buncombe",115,72,1331,47688,1346,328,470,257071,115,257071,257071,257071,490,257071,44.7,62.608695652,0.517755795,18.550517172,523.590758973,66.93877551,182.8
"2017",NA,"Burke",29,10,670,19920,657,162,115,90157,29,90157,90157,90157,283,90157,32.2,34.482758621,0.743148064,22.094790199,728.72877314,57.243816254,127.6
"2017",NA,"Cabarrus",75,62,1067,42105,816,39,434,206988,75,206988,206988,206988,152,206988,36.2,82.666666667,0.515488821,20.341758943,394.225752218,25.657894737,209.7
"2017",NA,"Caldwell",18,7,551,21172,526,140,133,81933,18,81933,81933,81933,265,81933,22,38.888888889,0.672500702,25.840625877,641.987965777,52.830188679,162.3
"2017",NA,"Camden",3,2,39,1672,24,9,5,10532,3,10532,10532,10532,10,10532,28.5,66.666666667,0.370300038,15.875427269,227.876946449,90,47.5
"2017",NA,"Carteret",21,9,685,14730,477,82,75,68921,21,68921,68921,68921,123,68921,30.5,42.857142857,0.993891557,21.372295817,692.096748451,66.666666667,108.8
"2017",NA,"Caswell",7,1,97,2717,102,13,13,22616,7,22616,22616,22616,26,22616,31,14.285714286,0.428899894,12.013618677,451.008135833,50,57.5
"2017",NA,"Catawba",43,19,1026,37847,858,234,243,157852,43,157852,157852,157852,346,157852,27.2,44.186046512,0.649975927,23.97625624,543.547120087,67.630057803,153.9
"2017",NA,"Chatham",10,6,211,8842,192,71,29,71189,10,71189,71189,71189,121,71189,14,60,0.296394106,12.420458217,269.704589192,58.67768595,40.7
"2017",NA,"Cherokee",8,1,197,6773,147,69,17,27954,8,27954,27954,27954,102,27954,28.6,12.5,0.704729198,24.229090649,525.863919296,67.647058824,60.8
"2017",NA,"Chowan",5,4,47,3268,28,0,11,14029,5,14029,14029,14029,1,14029,35.6,80,0.335020315,23.294604035,199.586570675,0,78.4
"2017",NA,"Clay",3,1,51,2679,37,25,3,11004,3,11004,11004,11004,34,11004,27.3,33.333333333,0.46346783,24.345692475,336.241366776,73.529411765,27.3
"2017",NA,"Cleveland",12,5,512,27317,460,120,158,97134,12,97134,97134,97134,294,97134,12.4,41.666666667,0.527106883,28.123005333,473.572590442,40.816326531,162.7
"2017",NA,"Columbus",14,9,575,15417,302,50,30,56047,14,56047,56047,56047,118,56047,25,64.285714286,1.02592467,27.507270684,538.833479044,42.372881356,53.5
"2017",NA,"Craven",42,26,663,23150,738,62,210,102492,42,102492,102492,102492,112,102492,41,61.904761905,0.646879756,22.587128752,720.056199508,55.357142857,204.9
"2017",NA,"Cumberland",106,52,940,60703,938,382,506,330994,106,330994,330994,330994,1179,330994,32,49.056603774,0.283993063,18.339607364,283.388822758,32.400339271,152.9
"2017",NA,"Currituck",9,4,113,3717,64,13,16,26290,9,26290,26290,26290,30,26290,34.2,44.444444444,0.429821225,14.138455687,243.438569798,43.333333333,60.9
"2017",NA,"Dare",15,8,421,7452,185,24,58,36199,15,36199,36199,36199,32,36199,41.4,53.333333333,1.163015553,20.586204039,511.063841543,75,160.2
"2017",NA,"Davidson",56,29,873,32324,819,164,361,165180,56,165180,165180,165180,234,165180,33.9,51.785714286,0.528514348,19.568955079,495.82273883,70.085470085,218.5
"2017",NA,"Davie",8,4,188,9116,178,10,54,42308,8,42308,42308,42308,82,42308,18.9,50,0.444360405,21.546752387,420.724212915,12.195121951,127.6
"2017",NA,"Duplin",4,2,163,11190,79,14,34,58943,4,58943,58943,58943,72,58943,6.8,50,0.276538351,18.984442597,134.027789559,19.444444444,57.7
"2017",NA,"Durham",54,25,1065,43853,1085,72,290,312153,54,312153,312153,312153,366,312153,17.3,46.296296296,0.341178845,14.04855952,347.585959449,19.672131148,92.9
"2017",NA,"Edgecombe",11,2,152,11808,137,34,44,52756,11,52756,52756,52756,85,52756,20.9,18.181818182,0.288118887,22.382288271,259.686102055,40,83.4
"2017",NA,"Forsyth",85,31,1403,72944,1273,134,538,375840,85,375840,375840,375840,270,375840,22.6,36.470588235,0.373297148,19.408258834,338.707960834,49.62962963,143.1
"2017",NA,"Franklin",12,6,273,12001,229,34,46,66155,12,66155,66155,66155,79,66155,18.1,50,0.412667221,18.140730104,346.15675308,43.037974684,69.5
"2017",NA,"Gaston",62,25,1640,51015,1435,131,383,219656,62,219656,219656,219656,439,219656,28.2,40.322580645,0.746621991,23.224951743,653.294241906,29.840546697,174.4
"2017",NA,"Gates",4,2,35,1442,30,0,5,11514,4,11514,11514,11514,1,11514,34.7,50,0.303977766,12.523883967,260.552371027,0,43.4
"2017",NA,"Graham",1,0,81,1948,49,22,12,8524,1,8524,8524,8524,35,8524,11.7,0,0.950258095,22.853120601,574.847489442,62.857142857,140.8
"2017",NA,"Granville",13,7,302,9613,270,13,70,59372,13,59372,59372,59372,57,59372,21.9,53.846153846,0.50865728,16.191133868,454.759819444,22.807017544,117.9
"2017",NA,"Greene",2,2,67,3282,61,4,29,20963,2,20963,20963,20963,31,20963,9.5,100,0.319610743,15.656156085,290.988885179,12.903225806,138.3
"2017",NA,"Guilford",123,84,1389,102332,1346,291,710,528243,123,528243,528243,528243,624,528243,23.3,68.292682927,0.262947166,19.372145017,254.806973306,46.634615385,134.4
"2017",NA,"Halifax",5,3,228,12152,205,9,89,51311,5,51311,51311,51311,33,51311,9.7,60,0.444349165,23.683030929,399.524468438,27.272727273,173.5
"2017",NA,"Harnett",35,20,636,22490,319,43,118,132395,35,132395,132395,132395,151,132395,26.4,57.142857143,0.480380679,16.987046339,240.945655047,28.476821192,89.1
"2017",NA,"Haywood",19,12,614,14430,597,18,103,61005,19,61005,61005,61005,129,61005,31.1,63.157894737,1.006474879,23.653798869,978.608310794,13.953488372,168.8
"2017",NA,"Henderson",36,17,549,24607,310,1,118,115216,36,115216,115216,115216,199,115216,31.2,47.222222222,0.47649632,21.357276767,269.059852798,0.502512563,102.4
"2017",NA,"Hertford",4,3,79,4203,59,0,13,23923,4,23923,23923,23923,4,23923,16.7,75,0.330226142,17.568866781,246.624587217,0,54.3
"2017",NA,"Hoke",6,2,149,7940,110,33,45,54138,6,54138,54138,54138,83,54138,11.1,33.333333333,0.275222579,14.666223355,203.184454542,39.759036145,83.1
"2017",NA,"Hyde",3,2,35,901,24,1,5,5240,3,5240,5240,5240,4,5240,57.3,66.666666667,0.667938931,17.194656489,458.015267176,25,95.4
"2017",NA,"Iredell",39,22,1115,37409,670,175,215,175634,39,175634,175634,175634,303,175634,22.2,56.41025641,0.634842912,21.299406721,381.475113019,57.755775578,122.4
"2017",NA,"Jackson",13,6,229,7211,234,63,34,43224,13,43224,43224,43224,84,43224,30.1,46.153846154,0.52979826,16.682861373,541.365907829,75,78.7
"2017",NA,"Johnston",38,16,664,33365,580,68,165,196374,38,196374,196374,196374,175,196374,19.4,42.105263158,0.338130302,16.990538462,295.354782201,38.857142857,84
"2017",NA,"Jones",6,4,63,2808,45,0,5,9573,6,9573,9573,9573,19,9573,62.7,66.666666667,0.658100909,29.33249765,470.072077719,0,52.2
"2017",NA,"Lee",21,15,509,15290,258,35,120,60403,21,60403,60403,60403,81,60403,34.8,71.428571429,0.842673377,25.313312253,427.13110276,43.209876543,198.7
"2017",NA,"Lenoir",19,12,287,13950,225,17,97,56622,19,56622,56622,56622,68,56622,33.6,63.157894737,0.506870121,24.637066864,397.372046201,25,171.3
"2017",NA,"Lincoln",13,7,485,20429,395,76,137,82557,13,82557,82557,82557,140,82557,15.7,53.846153846,0.587472898,24.745327471,478.457308284,54.285714286,165.9
"2017",NA,"Macon",10,4,190,8230,152,17,29,34581,10,34581,34581,34581,69,34581,28.9,40,0.549434661,23.79919609,439.547728521,24.637681159,83.9
"2017",NA,"Madison",3,3,94,4411,103,74,21,21563,3,21563,21563,21563,112,21563,13.9,100,0.43593192,20.456337244,477.670083013,66.071428571,97.4
"2017",NA,"Martin",6,3,147,6240,98,27,15,22763,6,22763,22763,22763,61,22763,26.4,50,0.645784826,27.41290691,430.523217502,44.262295082,65.9
"2017",NA,"McDowell",15,8,274,11755,302,15,53,45083,15,45083,45083,45083,185,45083,33.3,53.333333333,0.607767895,26.074129938,669.875562851,8.108108108,117.6
"2017",NA,"Mecklenburg",206,134,1854,171566,1695,217,1373,1078128,206,1078128,1078128,1078128,755,1078128,19.1,65.048543689,0.171964739,15.913323835,157.216953831,28.741721854,127.4
"2017",NA,"Mitchell",2,0,272,3568,82,57,18,14992,2,14992,14992,14992,108,14992,13.3,0,1.814300961,23.799359658,546.958377801,52.777777778,120.1
"2017",NA,"Montgomery",6,0,203,6013,144,28,24,27269,6,27269,27269,27269,48,27269,22,0,0.744435073,22.05068026,528.072169863,58.333333333,88
"2017",NA,"Moore",16,6,548,19503,455,21,104,97368,16,97368,97368,97368,63,97368,16.4,37.5,0.562813245,20.030194725,467.299318051,33.333333333,106.8
"2017",NA,"Nash",15,3,258,19778,263,6,42,94019,15,94019,94019,94019,61,94019,16,20,0.274412619,21.036173539,279.730692732,9.836065574,44.7
"2017",NA,"NC",2474,1316,43522,1952919,36165,6652,13041,10268233,2474,10268233,10268233,10268233,16847,10268233,24.1,53.193209378,0.42385092,19.019036674,352.202759715,39.484774737,127
"2017",NA,"New Hanover",87,47,1725,44859,1241,289,371,228728,87,228728,228728,228728,617,228728,38,54.022988506,0.754170893,19.612378021,542.565842398,46.839546191,162.2
"2017",NA,"Northampton",4,2,53,3964,44,2,31,19890,4,19890,19890,19890,14,19890,20.1,50,0.266465561,19.929612871,221.216691805,14.285714286,155.9
"2017",NA,"Onslow",39,20,870,29235,579,66,148,195066,39,195066,195066,195066,413,195066,20,51.282051282,0.446002891,14.98723509,296.822613885,15.98062954,75.9
"2017",NA,"Orange",13,4,488,18158,463,67,108,143626,13,143626,143626,143626,127,143626,9.1,30.769230769,0.339771351,12.642557754,322.365031401,52.755905512,75.2
"2017",NA,"Pamlico",6,6,104,2698,116,15,49,12638,6,12638,12638,12638,16,12638,47.5,100,0.822915018,21.348314607,917.866751068,93.75,387.7
"2017",NA,"Pasquotank",9,5,124,8715,101,0,35,39386,9,39386,39386,39386,12,39386,22.9,55.555555556,0.314832682,22.12715178,256.436297161,0,88.9
"2017",NA,"Pender",17,11,474,12633,219,35,67,60719,17,60719,60719,60719,94,60719,28,64.705882353,0.780645268,20.805678618,360.677876777,37.234042553,110.3
"2017",NA,"Perquimans",1,0,39,2922,31,4,11,13439,1,13439,13439,13439,8,13439,7.4,0,0.290200164,21.742689188,230.671924994,50,81.9
"2017",NA,"Person",7,2,408,9036,228,66,51,39338,7,39338,39338,39338,104,39338,17.8,28.571428571,1.037165082,22.970156083,579.592251767,63.461538462,129.6
"2017",NA,"Pitt",52,29,831,31950,760,89,312,178607,52,178607,178607,178607,239,178607,29.1,55.769230769,0.465267319,17.888436623,425.515237365,37.238493724,174.7
"2017",NA,"Polk",8,3,135,3493,36,16,11,20564,8,20564,20564,20564,47,20564,38.9,37.5,0.656487065,16.985994943,175.063217273,34.042553191,53.5
"2017",NA,"Randolph",56,34,743,28455,875,62,250,143037,56,143037,143037,143037,169,143037,39.2,60.714285714,0.519446017,19.893454141,611.729832141,36.686390533,174.8
"2017",NA,"Richmond",8,1,387,12555,376,9,98,44827,8,44827,44827,44827,22,44827,17.8,12.5,0.863318982,28.007673947,838.780199433,40.909090909,218.6
"2017",NA,"Robeson",26,7,726,36778,720,284,190,132626,26,132626,132626,132626,407,132626,19.6,26.923076923,0.547403978,27.730610891,542.879978285,69.778869779,143.3
"2017",NA,"Rockingham",26,11,571,22382,460,124,111,90791,26,90791,90791,90791,234,90791,28.6,42.307692308,0.628916963,24.652223238,506.658148935,52.991452991,122.3
"2017",NA,"Rowan",72,48,921,29932,925,109,339,140356,72,140356,140356,140356,217,140356,51.3,66.666666667,0.656188549,21.325771609,659.038445097,50.230414747,241.5
"2017",NA,"Rutherford",22,7,324,16273,257,100,71,66529,22,66529,66529,66529,212,66529,33.1,31.818181818,0.487005667,24.46000992,386.29770476,47.169811321,106.7
"2017",NA,"Sampson",10,4,184,14568,92,55,68,63263,10,63263,63263,63263,119,63263,15.8,40,0.290849312,23.027678106,145.424655802,46.218487395,107.5
"2017",NA,"Scotland",4,0,160,10053,152,34,27,35174,4,35174,35174,35174,71,35174,11.4,0,0.454881447,28.580769887,432.137374197,47.887323944,76.8
"2017",NA,"Stanly",22,10,407,14622,290,2,95,61505,22,61505,61505,61505,37,61505,35.8,45.454545455,0.661734818,23.773676937,471.506381595,5.405405405,154.5
"2017",NA,"Stokes",22,7,269,10501,231,105,100,45724,22,45724,45724,45724,174,45724,48.1,31.818181818,0.588312484,22.966057213,505.205143907,60.344827586,218.7
"2017",NA,"Surry",22,7,575,17758,426,46,123,72107,22,72107,72107,72107,121,72107,30.5,31.818181818,0.797426047,24.62729,590.788689032,38.016528926,170.6
"2017",NA,"Swain",6,2,219,4718,91,65,39,14263,6,14263,14263,14263,93,14263,42.1,33.333333333,1.535441352,33.078594966,638.014442964,69.892473118,273.4
"2017",NA,"Transylvania",8,1,268,7035,168,33,34,33767,8,33767,33767,33767,68,33767,23.7,12.5,0.793674297,20.833950307,497.527171499,48.529411765,100.7
"2017",NA,"Tyrrell",0,0,16,766,7,0,6,4180,0,4180,4180,4180,6,4180,0,0,0.38277512,18.325358852,167.464114833,0,143.5
"2017",NA,"Union",35,23,627,40632,471,72,237,231350,35,231350,231350,231350,148,231350,15.1,65.714285714,0.271017938,17.562999784,203.587637778,48.648648649,102.4
"2017",NA,"Vance",15,10,325,10299,406,6,81,44281,15,44281,44281,44281,48,44281,33.9,66.666666667,0.733949098,23.258282333,916.87179603,12.5,182.9
"2017",NA,"Wake",153,81,2691,170144,1516,117,775,1071706,153,1071706,1071706,1071706,850,1071706,14.3,52.941176471,0.251094983,15.875995842,141.456705477,13.764705882,72.3
"2017",NA,"Warren",0,0,51,3047,56,2,14,19849,0,19849,19849,19849,17,19849,0,0,0.256939896,15.35089929,282.13008212,11.764705882,70.5
"2017",NA,"Washington",1,0,47,3048,43,0,8,11944,1,11944,11944,11944,22,11944,8.4,0,0.393503014,25.519089082,360.013395847,0,67
"2017",NA,"Watauga",3,1,169,6871,106,35,20,55181,3,55181,55181,55181,80,55181,5.4,33.333333333,0.306264838,12.451749696,192.095105199,43.75,36.2
"2017",NA,"Wayne",23,16,448,24859,368,92,223,123034,23,123034,123034,123034,193,123034,18.7,69.565217391,0.364126989,20.204983988,299.104312629,47.668393782,181.3
"2017",NA,"Wilkes",20,7,784,14907,723,197,91,68489,20,68489,68489,68489,317,68489,29.2,35,1.144709369,21.765538992,1055.643972025,62.14511041,132.9
"2017",NA,"Wilson",15,9,245,17105,265,12,123,81436,15,81436,81436,81436,28,81436,18.4,60,0.300849747,21.004224176,325.408910064,42.857142857,151
"2017",NA,"Yadkin",8,2,281,9013,240,25,66,37588,8,37588,37588,37588,67,37588,21.3,25,0.747579015,23.978397361,638.501649463,37.313432836,175.6
"2017",NA,"Yancey",3,2,189,4107,90,27,13,17697,3,17697,17697,17697,43,17697,17,66.666666667,1.067977623,23.207323275,508.560773012,62.790697674,73.5
"2018",NA,"Alamance",40,24,780,28231,631,74,212,166514,40,166514,166514,166514,152,166514,24,60,0.468429081,16.954129983,378.947115558,48.684210526,127.3
"2018",NA,"Alexander",5,3,448,7299,294,42,38,37331,5,37331,37331,37331,63,37331,13.4,60,1.200075005,19.552114864,787.549221826,66.666666667,101.8
"2018",NA,"Alleghany",0,0,61,2311,22,8,7,11138,0,11138,11138,11138,52,11138,0,0,0.547674627,20.748787933,197.521996768,15.384615385,62.8
"2018",NA,"Anson",6,3,74,5467,47,14,34,24470,6,24470,24470,24470,32,24470,24.5,50,0.302411116,22.341642828,192.071924806,43.75,138.9
"2018",NA,"Ashe",4,2,262,5618,115,34,21,27099,4,27099,27099,27099,71,27099,14.8,50,0.966825344,20.731392302,424.369902948,47.887323944,77.5
"2018",NA,"Avery",4,2,215,3686,74,22,11,17528,4,17528,17528,17528,32,17528,22.8,50,1.226608854,21.029210406,422.181652214,68.75,62.8
"2018",NA,"Beaufort",14,7,655,10057,388,40,39,47056,14,47056,47056,47056,129,47056,29.8,50,1.391958518,21.372407344,824.549472968,31.007751938,82.9
"2018",NA,"Bertie",3,2,85,4378,45,0,10,19106,3,19106,19106,19106,12,19106,15.7,66.666666667,0.444886423,22.914267769,235.528106354,0,52.3
"2018",NA,"Bladen",10,6,322,7270,135,9,51,33151,10,33151,33151,33151,43,33151,30.2,60,0.971313083,21.929956864,407.227534614,20.930232558,153.8
"2018",NA,"Brunswick",30,15,1494,29529,752,152,83,136880,30,136880,136880,136880,209,136880,21.9,50,1.091466978,21.572910579,549.386323787,72.727272727,60.6
"2018",NA,"Buncombe",101,60,1518,39982,1595,329,366,259259,101,259259,259259,259259,483,259259,39,59.405940594,0.585514871,15.421643993,615.214900929,68.115942029,141.2
"2018",NA,"Burke",19,8,905,17631,740,180,121,90405,19,90405,90405,90405,287,90405,21,42.105263158,1.001050827,19.50223992,818.538797633,62.717770035,133.8
"2018",NA,"Cabarrus",58,45,1042,37696,846,30,243,211597,58,211597,211597,211597,170,211597,27.4,77.586206897,0.492445545,17.814997377,399.816632561,17.647058824,114.8
"2018",NA,"Caldwell",20,10,713,18651,541,143,97,82026,20,82026,82026,82026,237,82026,24.4,50,0.869236584,22.737912369,659.546972911,60.337552743,118.3
"2018",NA,"Camden",1,0,34,1476,38,6,5,10676,1,10676,10676,10676,6,10676,9.4,0,0.318471338,13.825402773,355.938553765,100,46.8
"2018",NA,"Carteret",25,15,728,13427,539,82,87,69438,25,69438,69438,69438,125,69438,36,60,1.048417293,19.336674443,776.232034333,65.6,125.3
"2018",NA,"Caswell",5,3,105,2396,97,8,4,22634,5,22634,22634,22634,24,22634,22.1,60,0.463903861,10.585844305,428.558805337,33.333333333,17.7
"2018",NA,"Catawba",30,17,1145,33177,958,202,198,158687,30,158687,158687,158687,282,158687,18.9,56.666666667,0.721546188,20.907194666,603.704147158,71.631205674,124.8
"2018",NA,"Chatham",13,6,244,7837,256,58,37,73127,13,73127,73127,73127,95,73127,17.8,46.153846154,0.333666088,10.716971844,350.07589536,61.052631579,50.6
"2018",NA,"Cherokee",7,1,217,6513,165,46,27,28369,7,28369,28369,28369,74,28369,24.7,14.285714286,0.764919454,22.958158553,581.620783249,62.162162162,95.2
"2018",NA,"Chowan",1,1,38,2972,43,0,25,14065,1,14065,14065,14065,3,14065,7.1,100,0.270174191,21.130465695,305.723426946,0,177.7
"2018",NA,"Clay",2,1,55,2505,35,15,3,11124,2,11124,11124,11124,32,11124,18,50,0.494426465,22.518878101,314.635023373,46.875,27
"2018",NA,"Cleveland",15,6,575,23484,464,123,111,97519,15,97519,97519,97519,313,97519,15.4,40,0.589628688,24.081461049,475.804714979,39.297124601,113.8
"2018",NA,"Columbus",10,2,765,13557,358,54,40,55819,10,55819,55819,55819,109,55819,17.9,20,1.370501084,24.287429012,641.358677153,49.541284404,71.7
"2018",NA,"Craven",34,26,720,20996,726,73,112,102338,34,102338,102338,102338,122,102338,33.2,76.470588235,0.703550978,20.516328246,709.413902949,59.836065574,109.4
"2018",NA,"Cumberland",88,48,1306,54643,1251,480,677,333430,88,333430,333430,333430,1206,333430,26.4,54.545454545,0.391686411,16.388147437,375.191194554,39.800995025,203
"2018",NA,"Currituck",7,4,110,3300,68,8,14,27016,7,27016,27016,27016,25,27016,25.9,57.142857143,0.407166124,12.214983713,251.702694699,32,51.8
"2018",NA,"Dare",16,9,431,6604,175,17,41,36607,16,36607,36607,36607,21,36607,43.7,56.25,1.177370448,18.040265523,478.050646051,80.952380952,112
"2018",NA,"Davidson",45,21,1086,27814,850,160,245,166358,45,166358,166358,166358,230,166358,27.1,46.666666667,0.652809002,16.719364263,510.946272497,69.565217391,147.3
"2018",NA,"Davie",8,7,249,8041,154,17,60,42563,8,42563,42563,42563,87,42563,18.8,87.5,0.585015154,18.891995395,361.816601273,19.540229885,141
"2018",NA,"Duplin",7,1,180,9387,83,12,44,58991,7,58991,58991,58991,64,58991,11.9,14.285714286,0.305131291,15.912596837,140.699428726,18.75,74.6
"2018",NA,"Durham",55,25,1232,37895,1214,77,280,316979,55,316979,316979,316979,382,316979,17.4,45.454545455,0.388669281,11.95505065,382.990671306,20.157068063,88.3
"2018",NA,"Edgecombe",12,8,153,10204,217,33,85,51984,12,51984,51984,51984,82,51984,23.1,66.666666667,0.29432133,19.629116651,417.436134195,40.243902439,163.5
"2018",NA,"Forsyth",107,72,1518,64798,1268,166,515,379216,107,379216,379216,379216,305,379216,28.2,67.289719626,0.400299565,17.087359183,334.374077043,54.426229508,135.8
"2018",NA,"Franklin",22,17,336,10504,276,NA,82,67625,22,67625,67625,67625,NA,67625,32.5,77.272727273,0.496857671,15.53271719,408.133086876,NA,121.3
"2018",NA,"Gaston",45,21,1740,45339,1364,159,360,222630,45,222630,222630,222630,436,222630,20.2,46.666666667,0.781565827,20.365179895,612.675740017,36.467889908,161.7
"2018",NA,"Gates",2,1,34,1227,34,0,6,11563,2,11563,11563,11563,1,11563,17.3,50,0.294041339,10.611433019,294.041338753,0,51.9
"2018",NA,"Graham",0,0,89,1806,50,31,8,8461,0,8461,8461,8461,48,8461,0,0,1.05188512,21.344994681,590.946696608,64.583333333,94.6
